fastq.file.sample.name	raw_snps_file.original.name	raw_snps.file.change.name	v2_kept	v2_newnames	v5.1_kept
NA	ES-PP-08-11	ES-PP-08-11	ES-PP-08-11	ES_PP_08_11	ES_PP_08_11
NA	ES-PP-08-12	ES-PP-08-12	ES-PP-08-12	ES_PP_08_12	ES_PP_08_12
NA	ES-PP-08-13	ES-PP-08-13	ES-PP-08-13	ES_PP_08_13	ES_PP_08_13
NA	ES-PP-08-14	ES-PP-08-14	ES-PP-08-14	ES_PP_08_14	ES_PP_08_14
NA	ES-PP-08-15	ES-PP-08-15	NA	NA	NA
NA	ES-PP-08-16	ES-PP-08-16	ES-PP-08-16	ES_PP_08_16	ES_PP_08_16
NA	ES-PP-08-17	ES-PP-08-17	ES-PP-08-17	ES_PP_08_17	ES_PP_08_17
NA	ES-PP-08-18	ES-PP-08-18	ES-PP-08-18	ES_PP_08_18	ES_PP_08_18
NA	ES-PP-08-19	ES-PP-08-19	ES-PP-08-19	ES_PP_08_19	ES_PP_08_19
NA	ES-PP-08-20	ES-PP-08-20	ES-PP-08-20	ES_PP_08_20	ES_PP_08_20
NA	ES-PP-08-21	ES-PP-08-21	ES-PP-08-21	ES_PP_08_21	NA
NA	ES-PP-08-22	ES-PP-08-22	ES-PP-08-22	ES_PP_08_22	ES_PP_08_22
NA	ES-PP-08-23	ES-PP-08-23	ES-PP-08-23	ES_PP_08_23	ES_PP_08_23
NA	ES-PP-08-24	ES-PP-08-24	ES-PP-08-24	ES_PP_08_24	ES_PP_08_24
NA	ES-PP-08-25	ES-PP-08-25	ES-PP-08-25	ES_PP_08_25	NA
NA	FR-PP-09-01	FR-PP-09-01	FR-PP-09-01	FR_PP_09_01	FR_PP_09_01
NA	FR-PP-09-02	FR-PP-09-02	FR-PP-09-02	FR_PP_09_02	FR_PP_09_02
NA	FR-PP-09-03	FR-PP-09-03	FR-PP-09-03	FR_PP_09_03	FR_PP_09_03
NA	FR-PP-09-04	FR-PP-09-04	FR-PP-09-04	FR_PP_09_04	FR_PP_09_04
NA	FR-PP-09-05	FR-PP-09-05	FR-PP-09-05	FR_PP_09_05	NA
NA	FR-PP-09-09	FR-PP-09-09	FR-PP-09-09	FR_PP_09_09	FR_PP_09_09
NA	FR-PP-09-10	FR-PP-09-10	FR-PP-09-10	FR_PP_09_10	FR_PP_09_10
NA	FR-PP-09-11	FR-PP-09-11	FR-PP-09-11	FR_PP_09_11	FR_PP_09_11
NA	FR-PP-09-12	FR-PP-09-12	FR-PP-09-12	FR_PP_09_12	FR_PP_09_12
NA	FR-PP-09-13	FR-PP-09-13	FR-PP-09-13	FR_PP_09_13	FR_PP_09_13
NA	FR-PP-09-14	FR-PP-09-14	FR-PP-09-14	FR_PP_09_14	FR_PP_09_14
NA	FR-PP-09-15	FR-PP-09-15	FR-PP-09-15	FR_PP_09_15	NA
NA	FR-PP-09-16	FR-PP-09-16	FR-PP-09-16	FR_PP_09_16	NA
NA	FR-PP-09-17	FR-PP-09-17	FR-PP-09-17	FR_PP_09_17	NA
NA	FR-PP-09-18	FR-PP-09-18	FR-PP-09-18	FR_PP_09_18	NA
NA	FR-PP-09-21	FR-PP-09-21	FR-PP-09-21	FR_PP_09_21	FR_PP_09_21
NA	FR-PP-09-22	FR-PP-09-22	FR-PP-09-22	FR_PP_09_22	FR_PP_09_22
NA	FR-PP-09-23	FR-PP-09-23	FR-PP-09-23	FR_PP_09_23	FR_PP_09_23
NA	FR-PP-09-24	FR-PP-09-24	FR-PP-09-24	FR_PP_09_24	FR_PP_09_24
NA	FR-PP-09-25	FR-PP-09-25	FR-PP-09-25	FR_PP_09_25	NA
NA	FR-PP-09-26	FR-PP-09-26	FR-PP-09-26	FR_PP_09_26	NA
NA	FR-PP-09-27	FR-PP-09-27	FR-PP-09-27	FR_PP_09_27	NA
NA	FR-PP-09-28	FR-PP-09-28	FR-PP-09-28	FR_PP_09_28	FR_PP_09_28
NA	FR-PP-09-29	FR-PP-09-29	FR-PP-09-29	FR_PP_09_29	NA
NA	FR-PP-09-30	FR-PP-09-30	FR-PP-09-30	FR_PP_09_30	FR_PP_09_30
NA	FR-PP-10-01	FR-PP-10-01	FR-PP-10-01	FR_PP_10_01	FR_PP_10_01
NA	FR-PP-10-02	FR-PP-10-02	FR-PP-10-02	FR_PP_10_02	FR_PP_10_02
NA	FR-PP-10-03	FR-PP-10-03	FR-PP-10-03	FR_PP_10_03	FR_PP_10_03
NA	FR-PP-10-04	FR-PP-10-04	FR-PP-10-04	FR_PP_10_04	FR_PP_10_04
NA	FR-PP-10-05	FR-PP-10-05	FR-PP-10-05	FR_PP_10_05	FR_PP_10_05
NA	FR-PP-10-06	FR-PP-10-06	FR-PP-10-06	FR_PP_10_06	FR_PP_10_06
NA	FR-PP-10-07	FR-PP-10-07	FR-PP-10-07	FR_PP_10_07	FR_PP_10_07
NA	FR-PP-10-08	FR-PP-10-08	FR-PP-10-08	FR_PP_10_08	FR_PP_10_08
NA	FR-PP-10-09	FR-PP-10-09	FR-PP-10-09	FR_PP_10_09	FR_PP_10_09
NA	FR-PP-10-10	FR-PP-10-10	FR-PP-10-10	FR_PP_10_10	FR_PP_10_10
NA	FR-PP-10-11	FR-PP-10-11	FR-PP-10-11	FR_PP_10_11	FR_PP_10_11
NA	FR-PP-10-12	FR-PP-10-12	FR-PP-10-12	FR_PP_10_12	FR_PP_10_12
NA	FR-PP-10-13	FR-PP-10-13	FR-PP-10-13	FR_PP_10_13	NA
NA	FR-PP-10-14	FR-PP-10-14	FR-PP-10-14	FR_PP_10_14	FR_PP_10_14
NA	FR-PP-10-15	FR-PP-10-15	FR-PP-10-15	FR_PP_10_15	NA
NA	FR-PP-10-16	FR-PP-10-16	FR-PP-10-16	FR_PP_10_16	NA
NA	FR-PP-10-17	FR-PP-10-17	FR-PP-10-17	FR_PP_10_17	FR_PP_10_17
NA	FR-PP-10-18	FR-PP-10-18	FR-PP-10-18	FR_PP_10_18	NA
NA	FR-PP-10-19	FR-PP-10-19	FR-PP-10-19	FR_PP_10_19	FR_PP_10_19
NA	FR-PP-10-20	FR-PP-10-20	FR-PP-10-20	FR_PP_10_20	NA
NA	FR-PP-10-21	FR-PP-10-21	FR-PP-10-21	FR_PP_10_21	FR_PP_10_21
NA	FR-PP-10-22	FR-PP-10-22	FR-PP-10-22	FR_PP_10_22	NA
NA	FR-PP-10-23	FR-PP-10-23	FR-PP-10-23	FR_PP_10_23	NA
NA	FR-PP-10-24	FR-PP-10-24	FR-PP-10-24	FR_PP_10_24	NA
NA	FR-PP-10-25	FR-PP-10-25	FR-PP-10-25	FR_PP_10_25	FR_PP_10_25
NA	FR-PP-11-01	FR-PP-11-01	FR-PP-11-01	FR_PP_11_01	FR_PP_11_01
NA	FR-PP-11-02	FR-PP-11-02	FR-PP-11-02	FR_PP_11_02	FR_PP_11_02
NA	FR-PP-11-03	FR-PP-11-03	FR-PP-11-03	FR_PP_11_03	NA
NA	FR-PP-11-04	FR-PP-11-04	FR-PP-11-04	FR_PP_11_04	FR_PP_11_04
NA	FR-PP-11-05	FR-PP-11-05	NA	NA	NA
NA	FR-PP-11-06	FR-PP-11-06	NA	NA	NA
NA	FR-PP-11-07	FR-PP-11-07	FR-PP-11-07	FR_PP_11_07	FR_PP_11_07
NA	FR-PP-11-08	FR-PP-11-08	NA	NA	NA
NA	FR-PP-11-09	FR-PP-11-09	FR-PP-11-09	FR_PP_11_09	FR_PP_11_09
NA	FR-PP-11-10	FR-PP-11-10	FR-PP-11-10	FR_PP_11_10	FR_PP_11_10
NA	FR-PP-11-11	FR-PP-11-11	FR-PP-11-11	FR_PP_11_11	FR_PP_11_11
NA	FR-PP-11-12	FR-PP-11-12	FR-PP-11-12	FR_PP_11_12	FR_PP_11_12
NA	FR-PP-11-13	FR-PP-11-13	FR-PP-11-13	FR_PP_11_13	FR_PP_11_13
NA	FR-PP-11-14	FR-PP-11-14	FR-PP-11-14	FR_PP_11_14	FR_PP_11_14
NA	FR-PP-11-15	FR-PP-11-15	FR-PP-11-15	FR_PP_11_15	FR_PP_11_15
NA	FR-PP-11-16	FR-PP-11-16	FR-PP-11-16	FR_PP_11_16	FR_PP_11_16
NA	FR-PP-11-17	FR-PP-11-17	FR-PP-11-17	FR_PP_11_17	NA
NA	FR-PP-11-18	FR-PP-11-18	FR-PP-11-18	FR_PP_11_18	NA
NA	FR-PP-11-19	FR-PP-11-19	FR-PP-11-19	FR_PP_11_19	FR_PP_11_19
NA	FR-PP-11-20	FR-PP-11-20	FR-PP-11-20	FR_PP_11_20	NA
NA	FR-PP-11-21	FR-PP-11-21	FR-PP-11-21	FR_PP_11_21	FR_PP_11_21
NA	FR-PP-11-22	FR-PP-11-22	FR-PP-11-22	FR_PP_11_22	FR_PP_11_22
NA	FR-PP-11-23	FR-PP-11-23	FR-PP-11-23	FR_PP_11_23	FR_PP_11_23
NA	FR-PP-11-24	FR-PP-11-24	FR-PP-11-24	FR_PP_11_24	FR_PP_11_24
NA	FR-PP-11-25	FR-PP-11-25	FR-PP-11-25	FR_PP_11_25	FR_PP_11_25
